06 Sep 1969,New Zealand Maori,6,19,Tonga
14 Apr 1985,Romania,7,6,Italy
20 Feb 1999,England,24,21,Scotland
29 Jul 1995,Australia,23,34,New Zealand
20 May 2000,Czech Republic,39,13,Poland
24 Oct 1982,Poland,54,6,Sweden
14 Oct 1991,Poland,24,9,Netherlands
24 Nov 1995,Netherlands,55,3,Georgia
31 Aug 2002,Chile,11,29,Canada
24 Apr 1983,Spain,7,16,Poland
01 Dec 2007,Barbarians,22,5,South Africa
19 Sep 1974,Czechoslovakia,15,22,Poland
16 Dec 1967,Barbarians,6,11,New Zealand
31 Oct 2009,Denmark,27,18,Hungary
27 Feb 2010,Italy,16,12,Scotland
19 Mar 2011,Portugal,46,24,Ukraine
05 May 2001,Israel,43,3,Norway
09 Oct 1991,Scotland,51,12,Zimbabwe
01 Jan 1987,Poland,20,6,West Germany
04 Sep 1937,New Zealand,6,13,South Africa
10 Jun 2004,Portugal,34,66,Barbarians
04 Mar 1978,Scotland,0,15,England
25 Sep 2007,Canada,12,12,Japan
01 Nov 1980,Switzerland,4,7,Sweden
01 Nov 1997,Singapore,33,3,China
23 Jun 2008,Ghana,17,8,Chad
02 Sep 1991,Uruguay,31,13,Paraguay
21 Mar 1982,Portugal,7,26,Morocco
20 Apr 2008,Cayman Islands,12,39,Trinidad & Tobago
20 Feb 1977,Spain,21,3,Morocco
09 Nov 1996,Argentina,15,46,South Africa
20 Jul 1983,Chile,3,25,Uruguay
16 Jan 1932,Wales,12,5,England
22 Sep 2002,Spain,3,50,Italy
29 Oct 1989,Belgium,23,25,Poland
28 Oct 2006,Lithuania,37,15,Norway
19 Nov 1978,Poland,9,30,Romania
13 Feb 2010,France,33,10,Ireland
20 Jun 2009,South Africa,26,21,Lions
03 Aug 2002,Australia,16,14,New Zealand
14 Jun 2003,Czech Republic,27,13,Russia
13 Aug 2005,Solomon Islands,7,45,Papua New Guinea
28 Jun 2000,China,27,28,Sri Lanka
19 Feb 1881,England,30,0,Wales
15 Feb 1896,Ireland,0,0,Scotland
18 Oct 2008,Hungary,39,12,Denmark
18 Jun 1987,Australia,21,22,Wales
04 Mar 1990,Netherlands,45,10,Bulgaria
08 Nov 1986,France,7,19,New Zealand
08 Nov 2003,New Zealand,29,9,South Africa
01 Oct 1975,Romania,20,9,Poland
22 Mar 2003,Tonga,119,0,Korea
28 Jan 1882,Ireland,0,8,Wales
10 Aug 1968,New Zealand,19,12,France
18 Feb 1899,Scotland,3,9,Ireland
01 Feb 1896,England,4,10,Ireland
12 Nov 1996,Ireland,25,40,Samoa
05 Feb 2011,Italy,11,13,Ireland
25 Mar 1961,France,8,6,Wales
20 Mar 1999,Italy,21,60,Wales
08 Mar 2008,Romania,21,15,Portugal
13 Nov 2010,Italy,16,22,Argentina
05 Jan 1985,England,22,15,Romania
29 May 1993,New Zealand Maori,20,24,Lions
03 May 2008,Hong Kong,23,17,Kazakhstan
25 Jun 2011,China,28,18,Guam
20 Jan 2007,Morocco,5,10,Portugal
18 Oct 1997,Ukraine,48,5,Belgium
19 Sep 1953,South Africa,18,8,Australia
04 May 1958,Romania,9,0,West Germany
10 Feb 2007,England,20,7,Italy
31 Jul 2004,Kenya,18,8,Uganda
09 Mar 1901,England,3,18,Scotland
02 Dec 1979,France,30,12,Romania
01 Jun 2011,Korea,34,20,Philippines
21 Sep 1976,Bulgaria,0,100,Romania
13 Jun 2009,New Zealand,22,27,France
19 Nov 2000,Ireland,18,28,South Africa
29 Apr 2000,Hungary,48,18,Austria
25 Jan 1930,Ireland,0,5,France
27 Feb 1932,Scotland,8,20,Ireland
01 Mar 1975,Scotland,12,10,Wales
06 Feb 1993,France,11,3,Scotland
28 Feb 1953,Scotland,8,26,Ireland
22 Jun 1968,South Africa,6,6,Lions
20 Mar 1954,Scotland,3,13,England
07 May 2005,Norway,44,14,Finland
18 Mar 2006,England,24,28,Ireland
12 Jun 2004,Samoa,3,29,Fiji
28 May 1995,Denmark,12,42,Russia
02 Apr 2000,Netherlands,13,11,Portugal
13 Apr 1996,Romania,92,0,Portugal
12 Oct 1985,Spain,9,12,Tunisia
18 Jun 1983,New Zealand,9,0,Lions
21 Jul 1984,Fiji,22,6,Tonga
22 Nov 2008,Czech Republic,11,9,Moldova
22 Jun 1995,England,9,19,France
18 Nov 2006,Bulgaria,10,50,Lithuania
29 May 1999,Austria,33,7,Hungary
23 Nov 1996,Ireland,12,22,Australia
03 Feb 2008,Scotland,6,27,France
24 May 1987,Argentina,9,28,Fiji
17 Feb 1985,Italy,9,22,France
06 Sep 2003,Scotland,10,29,Ireland
21 Nov 1992,Austria,5,9,Slovenia
01 Jul 2004,Benin,3,45,Nigeria
21 Feb 1987,England,15,19,France
29 Sep 2007,New Zealand,85,8,Romania
27 Nov 2004,France,6,45,New Zealand
11 May 1996,Japan,34,27,Hong Kong
23 Oct 1966,Sweden,12,12,Poland
05 Mar 1988,Scotland,6,9,England
28 Nov 1992,Barbarians,20,30,Australia
07 Sep 1983,Italy,27,9,Spain
03 Jul 1947,Netherlands,5,3,Belgium
17 Sep 1989,West Germany,6,12,Netherlands
16 Dec 1905,Wales,3,0,New Zealand
17 Sep 1967,Czechoslovakia,46,6,Belgium
24 Feb 1900,Ireland,0,0,Scotland
01 Apr 2000,Poland,15,8,Switzerland
15 Jul 2006,Australia,49,0,South Africa
22 Jul 2006,New Zealand,35,17,South Africa
26 Jun 1999,Wales,29,19,South Africa
30 May 1998,Ukraine,17,39,Romania
27 Mar 1983,West Germany,12,26,Romania
11 Jul 2009,Canada,41,18,United States
05 Sep 1951,New Zealand Maori,14,21,Fiji
08 May 2010,Barbados,26,17,British Virgin Islands
12 May 1990,Ivory Coast,4,11,Morocco
05 Apr 2003,Belgium,24,33,Slovenia
23 Mar 1957,France,13,19,Wales
01 Oct 1992,Andorra,0,14,Switzerland
01 Nov 2003,Scotland,22,20,Fiji
01 Jul 1990,East Germany,7,3,Hungary
30 Oct 1999,Slovenia,16,3,Andorra
14 Jun 1996,New Zealand Maori,28,15,Samoa
28 Sep 2011,Georgia,25,9,Romania
17 Jun 2000,Canada,27,27,Ireland
30 Nov 1974,France,8,10,South Africa
02 Mar 1974,Ireland,9,6,Scotland
10 May 2003,Zambia,17,8,Zimbabwe
18 Sep 2007,Scotland,42,0,Romania
29 Aug 1896,South Africa,3,9,Lions
18 Jul 2009,New Zealand,22,16,Australia
08 Jun 1999,Hong Kong,55,10,Chinese Taipei
24 Jul 1924,Rhodesia,3,16,Lions
08 Sep 1979,Fiji,16,13,Samoa
08 Jun 1968,South Africa,25,20,Lions
28 Feb 1903,Scotland,3,0,Ireland
16 Jan 1971,Wales,22,6,England
24 May 1968,Poland,38,3,Sweden
09 May 2009,Israel,26,19,Slovenia
08 Apr 2001,Italy,23,33,Wales
21 Mar 2004,Spain,19,35,Portugal
19 May 2012,Norway,14,28,Hungary
06 Oct 1973,Netherlands,62,0,Denmark
19 Mar 1994,England,15,8,Wales
14 Jul 1997,Thailand,16,0,Singapore
31 Oct 2010,Bosnia & Herzegovina,38,17,Azerbaijan
01 Jul 1990,Netherlands,9,24,Poland
09 Jun 1990,United States,14,12,Canada
08 Jun 1974,South Africa,3,12,Lions
25 Nov 1967,France,15,21,New Zealand
08 Nov 1986,United States,16,27,Canada
22 Sep 2007,Argentina,63,3,Namibia
05 Apr 1997,Monaco,23,17,Slovenia
12 Mar 2005,Switzerland,43,3,Bulgaria
07 May 1996,Hungary,34,11,Slovenia
09 Jun 1990,Namibia,30,34,Wales
07 Feb 1998,Wales,23,20,Italy
03 Jul 1957,Samoa,9,9,Tonga
19 Mar 2005,England,43,22,Scotland
01 Jan 1931,France,3,0,Ireland
21 Jun 2009,United States,31,13,Georgia
10 Sep 2011,Scotland,34,24,Romania
25 Apr 2009,Uruguay,85,7,Paraguay
16 Feb 1980,England,9,8,Wales
18 Jan 1986,England,21,18,Wales
07 Oct 2006,Namibia,23,15,Tunisia
21 Nov 2009,Scotland,9,8,Australia
28 Apr 2004,Argentina,69,10,Uruguay
17 Apr 1999,Argentina,49,31,World XV
16 Nov 1988,Hong Kong,50,0,Malaysia
13 Apr 1975,Czechoslovakia,40,0,Bulgaria
15 Jun 2002,Canada,26,23,Scotland
27 Nov 1988,Serbia & Montenegro,6,0,Netherlands
21 Jan 1922,Wales,28,6,England
21 Jan 1967,Ireland,15,8,Australia
01 May 1987,Soviet Union,9,6,Tunisia
20 Mar 1988,West Germany,6,3,Netherlands
05 Feb 1949,Scotland,6,5,Wales
08 Oct 1961,Uruguay,11,8,Brazil
07 Feb 1981,Ireland,13,19,France
10 Apr 2010,Czech Republic,27,16,Ukraine
21 Mar 1954,West Germany,6,6,Spain
09 Sep 2006,Korea,100,3,China
27 May 1950,New Zealand,9,9,Lions
31 May 1997,Hungary,16,3,Lithuania
08 May 1990,Ivory Coast,7,12,Tunisia
01 Oct 1982,Tunisia,6,15,Netherlands
10 Oct 1965,Poland,32,0,Sweden
18 Mar 1899,Wales,0,3,Ireland
05 Oct 1985,Sweden,11,16,Netherlands
21 Sep 1985,Paraguay,3,102,Argentina
31 Oct 1993,Netherlands,42,6,Czech Republic
13 Aug 2011,Wales,19,9,England
08 Jun 1985,New Zealand,42,15,England
25 Oct 1974,Canada,14,40,Tonga
13 Jul 2002,New Zealand,12,6,Australia
24 Nov 2002,Russia,22,38,Spain
28 Feb 1914,Ireland,6,0,Scotland
13 May 2000,Andorra,21,12,Austria
18 Oct 2003,England,25,6,South Africa
01 Jul 1951,Romania,64,26,East Germany
15 Nov 2008,Lithuania,33,0,Switzerland
04 Aug 1984,Australia,15,19,New Zealand
16 Jun 2001,Thailand,29,13,Malaysia
07 Aug 2010,New Zealand,20,10,Australia
29 May 2004,Samoa,24,14,Tonga
14 Nov 2009,England,16,9,Argentina
22 Feb 1936,Scotland,4,10,Ireland
27 Jun 2009,Namibia,54,14,Ivory Coast
16 Jun 2012,New Zealand,22,19,Ireland
02 Dec 1998,Portugal,17,21,Spain
24 Oct 1992,Tonga,10,33,New Zealand Maori
19 May 1974,Romania,20,9,Spain
19 Jun 2005,Japan,18,47,Ireland
05 Jun 1999,Singapore,11,20,Chinese Taipei
11 Nov 1995,Wales,19,15,Fiji
01 Feb 1964,Wales,11,3,Scotland
17 Feb 2002,Romania,34,12,Spain
28 Nov 2009,Portugal,19,24,Tonga
24 Jun 1995,South Africa,15,12,New Zealand
01 Jun 2002,Samoa,16,17,Fiji
29 Oct 2005,Luxembourg,19,3,Israel
30 Sep 2006,Spain,46,17,Czech Republic
11 Apr 1964,France,27,6,Ireland
14 Dec 1996,Scotland,29,22,Italy
14 Feb 1914,England,17,12,Ireland
14 Apr 1981,Belgium,34,9,Denmark
05 Oct 1991,Scotland,47,9,Japan
13 Jun 1965,Denmark,6,3,Sweden
19 Oct 1991,France,10,19,England
11 Jun 2010,Romania,17,21,Namibia
31 Oct 1982,Romania,13,9,France
13 Nov 2010,Portugal,17,22,United States
15 Mar 1975,Wales,32,4,Ireland
19 Apr 1958,France,11,6,Ireland
10 Nov 1996,Spain,31,20,Portugal
01 Apr 1929,France,6,16,England
18 Nov 2000,Wales,42,11,United States
02 May 2009,Lithuania,50,9,Serbia & Montenegro
04 Feb 1905,Scotland,3,6,Wales
25 Jun 1994,Samoa,34,9,Wales
12 Oct 1989,Chile,19,17,Uruguay
19 Oct 2002,Monaco,90,0,Finland
13 Mar 1983,Netherlands,3,32,Spain
15 Mar 2008,Russia,12,8,Romania
01 Jul 1972,Netherlands,42,0,Uganda
14 Dec 2002,Martinique,22,5,Trinidad & Tobago
11 Nov 1989,France,25,19,Australia
18 Aug 1969,Papua New Guinea,0,79,Fiji
17 Feb 1990,England,34,6,Wales
29 Mar 1986,Romania,18,33,Scotland
08 Nov 2008,Russia,42,15,Spain
05 Nov 1996,Korea,112,5,Malaysia
16 May 2004,Kazakhstan,44,19,Malaysia
13 Nov 2004,Serbia & Montenegro,33,10,Bulgaria
10 Dec 2000,Barbarians,31,41,South Africa
30 Jul 1910,Rhodesia,11,24,Lions
07 Feb 2009,Spain,10,19,Romania
10 Aug 1987,Kenya,96,3,Nigeria
02 Jun 2005,Hong Kong,0,78,Japan
16 Jun 1994,Ivory Coast,13,12,Namibia
24 Oct 1999,Scotland,18,30,New Zealand
25 Jun 1923,Australia,14,12,New Zealand Maori
15 Aug 1903,Australia,3,22,New Zealand
30 Oct 2004,Denmark,11,20,Moldova
29 Nov 1924,Wales,0,19,New Zealand
03 Nov 2001,Colombia,12,44,Brazil
30 Apr 2011,British Virgin Islands,13,19,Barbados
16 Dec 1882,Wales,0,10,England
25 Nov 2006,Moldova,43,7,Netherlands
22 May 1999,United States,25,14,Fiji
07 May 2000,Moldova,39,12,Bulgaria
22 Mar 2003,Wales,24,25,Ireland
20 Mar 2010,Georgia,36,8,Russia
16 Jan 1993,England,16,15,France
30 Aug 1979,Tonga,18,10,Samoa
21 May 2000,Russia,0,0,Croatia
19 Feb 2005,Panama,0,60,Costa Rica
30 Jun 1990,Australia,19,28,France
15 Sep 2012,Venezuela,8,73,Paraguay
09 Jun 2007,Australia,49,0,Fiji
12 Apr 1986,France,25,13,Romania
05 May 2012,Lithuania,28,26,Croatia
16 Oct 2011,New Zealand,20,6,Australia
19 Sep 1985,Uruguay,9,9,Paraguay
05 Apr 1989,Netherlands,23,17,Portugal
16 Oct 1973,Brazil,3,22,Chile
30 Aug 2003,Ireland,61,6,Italy
06 Aug 2005,South Africa,22,16,New Zealand
09 Jun 1984,South Africa,35,9,England
11 Jun 1994,South Africa,27,9,England
26 Oct 1969,West Germany,11,18,Czechoslovakia
05 Oct 1996,Hong Kong,16,37,Fiji
26 Jun 2010,Australia,22,15,Ireland
10 Mar 2007,Romania,50,14,Spain
24 Jun 2006,Barbados,3,69,Canada
14 Jun 2003,Australia,30,10,Wales
27 Nov 2010,Scotland,19,16,Samoa
10 Jun 2006,Kenya,25,21,Tunisia
20 Feb 1972,Italy,0,0,Portugal
23 May 2012,Chile,26,27,Uruguay
16 Aug 1964,Brazil,16,16,Chile
07 May 1996,Morocco,23,6,Germany
25 Feb 1967,Scotland,3,5,Ireland
11 Feb 2006,France,43,31,Ireland
22 Nov 1947,Scotland,7,16,Australia
26 Apr 2008,Korea,17,39,Japan
17 Feb 2002,Russia,73,10,Netherlands
15 Jan 1949,Wales,9,3,England
16 Nov 2002,Wales,32,21,Canada
24 May 1997,Norway,22,7,Bulgaria
22 Apr 1979,Romania,44,0,Italy
12 Aug 2006,Canada,56,7,United States
23 Aug 1924,South Africa,17,0,Lions
09 Jun 2001,Sweden,17,10,Latvia
23 Apr 2011,Sri Lanka,13,13,United Arab Emirates
31 May 1995,New Zealand,34,9,Wales
05 Nov 1994,Ireland,26,15,United States
17 Apr 2004,Croatia,22,11,Denmark
01 Sep 2001,Australia,29,26,New Zealand
26 Jun 2004,Romania,25,24,Italy
05 Jun 2010,Wales,31,34,South Africa
06 Aug 1960,Argentina,3,12,France
14 Jul 2012,Uganda,19,22,Zimbabwe
22 Jun 1991,Romania,21,33,France
11 Oct 2003,South Africa,72,6,Uruguay
14 Jul 2007,New Zealand,33,6,South Africa
18 Aug 2001,Australia,14,14,South Africa
08 Nov 2003,Luxembourg,9,8,Lithuania
01 May 1996,Ukraine,38,0,Moldova
01 Sep 1971,Samoa,28,6,New Caledonia
03 Dec 2011,Wales,18,24,Australia
14 Feb 2009,Georgia,20,20,Portugal
30 Oct 2004,Sri Lanka,16,30,China
28 Jun 1986,Tonga,12,6,Fiji
03 Mar 2001,Monaco,12,18,Belgium
26 Dec 1934,Italy,7,0,Romania
05 Aug 2006,Australia,20,18,South Africa
23 Feb 1924,Scotland,13,8,Ireland
27 Apr 2007,Arabian Gulf,52,11,Sri Lanka
08 Nov 2008,France,12,6,Argentina
01 Mar 1986,England,25,20,Ireland
26 May 2001,Serbia & Montenegro,13,10,Switzerland
25 Apr 1998,Romania,42,3,Netherlands
21 Sep 1991,Brazil,16,23,Chile
20 Oct 2012,Bulgaria,12,7,Austria
09 Jun 1984,United States,21,13,Canada
14 Nov 1998,France,34,14,Argentina
14 Jun 1980,Fiji,16,3,Italy
06 Aug 2005,Cook Islands,24,5,Niue
07 Sep 1991,Scotland,16,16,Barbarians
14 Jun 1997,New Zealand,71,5,Fiji
18 Jun 1994,Fiji,8,23,Wales
01 Jul 1970,Morocco,23,8,Netherlands
14 Jan 1967,France,8,9,Scotland
22 Jul 2006,Thailand,27,36,Malaysia
11 Jul 1981,Australia,24,14,France
15 Aug 2002,United States,28,24,Uruguay
21 Nov 1998,Wales,43,30,Argentina
31 May 2003,Wales,35,48,Barbarians
26 Jul 1947,Fiji,25,4,Tonga
11 Oct 1987,Finland,4,24,Norway
08 Jun 1996,Hong Kong,22,19,United States
10 Oct 1999,Ireland,3,23,Australia
02 Sep 1989,South Africa,22,16,World XV
09 Jun 2012,Finland,5,52,Cyprus
30 May 2004,Russia,11,41,United States
23 Jun 1973,Australia,30,12,Tonga
20 Apr 1969,Morocco,15,6,Portugal
16 Feb 1889,Ireland,0,3,Scotland
09 May 1998,Latvia,25,18,Switzerland
16 Nov 2002,Italy,6,36,Argentina
22 Jan 1928,France,8,11,Australia
19 May 1991,Germany,6,0,Poland
16 Apr 2005,Belgium,15,10,Netherlands
15 Aug 1998,Canada,38,15,Uruguay
25 Feb 1961,Scotland,16,8,Ireland
17 Jun 2000,South Africa,18,13,England
03 Mar 1883,Scotland,1,2,England
01 Sep 1971,Samoa,24,18,Cook Islands
10 Jun 1995,France,36,12,Ireland
05 Oct 2002,Peru,28,0,Colombia
30 Nov 2002,Austria,16,25,Malta
15 Nov 2008,France,42,17,Pacific Islanders
02 Jan 1928,France,6,15,Scotland
06 Nov 1993,Argentina,26,29,South Africa
01 Jul 1978,Soviet Union,4,16,Romania
11 Jun 2005,Romania,14,10,Portugal
25 Nov 1978,England,6,16,New Zealand
27 Mar 2004,Belgium,3,32,Switzerland
01 Apr 2000,France,42,31,Italy
02 Jun 2012,Malaysia,19,22,Thailand
07 Apr 1990,Italy,34,3,Poland
21 Sep 2002,Zambia,61,9,Swaziland
03 Mar 1990,France,31,12,Ireland
06 Feb 1932,Scotland,0,6,Wales
24 Nov 2010,Rwanda,39,13,Burundi
04 Apr 1987,Zimbabwe,35,9,Portugal
25 Feb 2012,Ireland,42,10,Italy
17 Sep 1966,Canada,8,19,Lions
23 May 2005,Lions,25,25,Argentina
21 Apr 1996,Netherlands,6,5,Germany
25 Feb 1956,Ireland,14,10,Scotland
20 Feb 1999,Wales,23,29,Ireland
21 Sep 1996,Canada,21,41,Argentina
12 Mar 2011,Poland,28,21,Belgium
22 Feb 1992,Germany,37,0,Switzerland
23 Nov 1980,Romania,15,0,France
04 May 1994,Germany,5,67,Russia
01 Mar 1997,Scotland,38,10,Ireland
19 Mar 2000,Romania,25,6,Spain
19 Apr 2008,Czech Republic,3,49,Russia
05 Jun 2005,Burkina Faso,16,13,Mali
13 May 2006,Armenia,42,6,Slovenia
30 Jun 2012,Cambodia,7,58,Laos
19 Jun 1993,Italy,70,9,Morocco
05 Nov 2011,Greece,47,7,Bulgaria
14 May 1994,Slovenia,28,17,Hungary
20 Nov 2004,Ireland,55,6,United States
05 Oct 1996,Ukraine,60,0,Serbia & Montenegro
04 Feb 1950,Wales,12,0,Scotland
18 Oct 1980,South America,13,22,South Africa
05 Jul 1997,Samoa,26,17,Fiji
15 Aug 1992,South Africa,24,27,New Zealand
25 Jul 1970,South Africa,17,6,New Zealand
15 Mar 2003,Korea,0,75,Tonga
10 Oct 1998,Slovenia,16,12,Hungary
08 Apr 1984,Denmark,3,40,Portugal
15 Mar 2009,England,34,10,France
03 May 1992,Hungary,23,9,Austria
12 Jan 1907,Wales,22,0,England
23 Apr 2005,Hungary,15,44,Croatia
21 Sep 2007,France,25,3,Ireland
14 Apr 1973,Romania,16,3,Spain
24 Jun 2000,New Zealand,69,20,Scotland
04 Feb 1911,Scotland,10,32,Wales
01 Dec 1966,Papua New Guinea,54,5,Wallis & Futuna
27 May 1990,Poland,12,31,Soviet Union
15 Nov 2008,Bulgaria,8,11,Israel
21 Feb 2004,Romania,36,6,Portugal
09 Apr 1994,Belgium,10,8,Portugal
19 Apr 1997,Sweden,48,5,Luxembourg
01 May 2010,Sweden,17,14,Croatia
23 Apr 1994,Czech Republic,56,0,Andorra
06 Jun 1970,Australia,23,3,Scotland
17 Mar 1956,Scotland,6,11,England
31 Jul 1971,Australia,6,14,South Africa
12 Sep 2009,Ukraine,19,12,Poland
22 Nov 2008,France,13,18,Australia
22 Sep 2000,Uruguay,23,12,Namibia
24 Feb 1951,England,3,11,France
22 Nov 2008,Bosnia & Herzegovina,18,7,Azerbaijan
10 Jun 2006,New Zealand,34,23,Ireland
20 Nov 2010,France,15,9,Argentina
03 Feb 2002,Russia,35,25,Spain
09 Oct 2002,Japan,129,6,Sri Lanka
03 Jan 1885,Wales,4,7,England
18 Mar 1928,Germany,3,14,France
14 Sep 2007,England,0,36,South Africa
13 Nov 2004,Italy,10,59,New Zealand
01 Mar 1975,Ireland,25,6,France
24 May 1970,Madagascar,9,17,Italy
12 Sep 1970,South Africa,20,17,New Zealand
20 Jun 1994,Argentina,16,11,United States
20 Nov 1976,Japan,11,3,Korea
17 Nov 1973,England,20,3,Australia
18 Aug 2007,Wales,27,20,Argentina
24 Nov 2001,Scotland,6,37,New Zealand
12 Mar 2005,England,39,7,Italy
15 Aug 1959,New Zealand,11,8,Lions
16 Nov 2002,Thailand,67,10,India
26 Nov 1927,Wales,8,18,Australia
17 Mar 2001,Israel,3,21,Latvia
29 May 1999,Hong Kong,25,5,Singapore
01 Mar 1986,Wales,15,23,France
18 Mar 2001,Romania,42,13,Russia
13 Oct 2012,Denmark,6,6,Andorra
12 Mar 1921,Ireland,0,6,Wales
05 Oct 1996,Lithuania,26,3,Luxembourg
12 Jul 2008,Madagascar,45,15,Botswana
10 Aug 1907,Australia,5,5,New Zealand
28 Oct 2006,Croatia,11,12,Poland
20 Oct 1999,Scotland,35,20,Samoa
26 Apr 2008,Austria,3,3,Norway
07 Aug 1927,Argentina,0,46,Lions
26 Feb 2005,Portugal,19,13,Czech Republic
17 Jan 1976,England,9,21,Wales
12 Jun 1910,Argentina,3,28,Lions
16 Jan 1932,Scotland,3,6,South Africa
12 Feb 2005,Scotland,13,40,Ireland
18 Oct 1970,Serbia & Montenegro,19,15,Poland
29 Nov 1964,Romania,6,9,France
16 Mar 1957,England,16,3,Scotland
09 Oct 1971,Uruguay,56,3,Paraguay
05 Oct 2002,Latvia,26,5,Hungary
16 Nov 1996,Argentina,21,44,South Africa
04 May 1999,Korea,15,82,Tonga
17 Jul 1999,Australia,32,6,South Africa
19 Oct 1996,Moldova,3,8,Latvia
28 Sep 2003,Madagascar,36,62,Morocco
17 Mar 1984,Scotland,21,12,France
10 Oct 1998,Belgium,12,6,Serbia & Montenegro
30 Mar 1985,France,14,3,Wales
06 Nov 2004,Italy,51,6,Canada
08 Mar 1924,Wales,10,13,Ireland
24 Sep 1989,Romania,52,17,Zimbabwe
07 Jun 2008,Norway,9,40,Lithuania
23 Apr 2005,Bulgaria,10,49,Poland
05 Feb 2000,Monaco,10,14,Andorra
21 Feb 2009,Portugal,44,6,Germany
29 Aug 1981,New Zealand,12,24,South Africa
18 Nov 2000,Scotland,31,8,Samoa
05 Apr 1970,Netherlands,9,9,Portugal
18 Sep 1998,Australia,66,20,Fiji
07 May 2005,Poland,18,11,Serbia & Montenegro
16 Apr 1994,Sweden,18,25,Poland
08 Mar 2003,Switzerland,9,6,Belgium
25 Apr 1937,Romania,0,0,Italy
08 Feb 1908,England,13,3,Ireland
28 May 2005,England,39,52,Barbarians
21 Apr 1985,Japan,15,16,United States
21 Jun 2003,Australia,14,25,England
27 Nov 2004,Mali,6,12,Botswana
09 Mar 1958,France,19,0,Australia
01 Jul 1988,Andorra,7,21,Bulgaria
16 Jun 1994,Morocco,9,21,Zimbabwe
10 Feb 2007,Tonga,85,3,Korea
08 Aug 1998,Argentina,68,22,Romania
17 Jun 1978,Australia,19,17,Wales
06 Aug 1910,South Africa,14,10,Lions
26 May 2007,Namibia,83,10,Zambia
27 Mar 2004,Czech Republic,16,6,Spain
25 Sep 2011,Fiji,7,27,Samoa
13 Apr 1980,Italy,24,17,Romania
17 Aug 1968,Australia,11,10,France
23 Sep 1936,New Zealand Maori,6,31,Australia
13 May 2011,Jordan,17,14,Uzbekistan
01 Jun 1932,Fiji,11,0,Tonga
19 Apr 2008,Luxembourg,3,10,Slovenia
19 Mar 1894,Ireland,3,0,Wales
16 Sep 1939,New Zealand Maori,4,14,Fiji
22 Mar 1947,France,0,3,Wales
01 Jul 2006,Laos,0,30,Cambodia
23 Jun 1990,Namibia,15,24,France
15 May 2010,Japan,101,7,Kazakhstan
04 Jan 1896,England,25,0,Wales
03 Mar 1985,France,34,6,Spain
20 May 1990,Serbia & Montenegro,3,9,Andorra
10 Apr 1999,Monaco,16,20,Switzerland
12 May 2001,Lithuania,33,10,Monaco
20 Jan 1979,Scotland,13,19,Wales
19 Feb 1977,Scotland,21,18,Ireland
02 Mar 1974,France,12,12,England
22 Feb 2004,Spain,6,6,Georgia
02 Jul 1992,Namibia,69,26,Zimbabwe
11 May 2012,United Arab Emirates,46,31,Kazakhstan
31 Oct 2004,Sweden,32,20,Lithuania
27 Aug 2003,Canada,20,35,United States
18 Nov 2000,France,42,33,New Zealand
16 Jan 1988,Ireland,22,18,Scotland
16 Feb 2002,Italy,12,29,Scotland
15 Mar 1913,England,3,0,Scotland
23 Jul 1983,Chile,24,12,Paraguay
20 Nov 1993,Scotland,15,51,New Zealand
04 Jul 2003,Fiji,34,31,Tonga
12 Dec 1908,Wales,9,6,Australia
16 Jun 1979,Australia,3,9,Ireland
20 Mar 1976,Ireland,6,15,Scotland
14 Nov 1987,Canada,20,12,United States
28 May 2005,Benin,3,3,Niger
15 Jun 2010,Ivory Coast,3,60,Morocco
13 Aug 1938,Australia,6,14,New Zealand
10 Oct 1965,West Germany,48,8,Netherlands
17 Sep 1994,Romania,9,16,Wales
30 Oct 2004,Bulgaria,50,3,Finland
24 May 2008,Hong Kong,24,50,Korea
01 Sep 1991,Brazil,7,37,Uruguay
26 Oct 1996,Austria,3,0,Serbia & Montenegro
02 Oct 2011,Wales,66,0,Fiji
08 Jun 2012,Italy,33,17,Russia
20 Apr 2008,Barbados,21,20,Mexico
28 May 1994,United States,22,28,Argentina
29 Jun 1996,Australia,74,9,Canada
08 Apr 2006,Serbia & Montenegro,15,36,Belgium
13 Nov 1993,Argentina,23,52,South Africa
02 Feb 1974,Ireland,9,9,Wales
13 Nov 2004,Moldova,18,27,Germany
22 May 1982,Finland,0,60,Switzerland
15 Jun 1969,Romania,40,11,Poland
21 Nov 1992,Wales,6,23,Australia
30 Jul 1949,Rhodesia,3,3,New Zealand
16 May 1993,Belgium,42,3,Switzerland
16 Jun 1973,Rhodesia,42,4,Italy
04 Jun 1963,Australia,18,9,England
13 Aug 1971,Sweden,11,3,Denmark
26 Jun 1999,Australia,22,15,England
31 May 2008,Laos,15,14,Cambodia
09 Sep 1951,Argentina,62,0,Uruguay
17 May 1953,West Germany,3,21,Italy
11 Nov 2000,Latvia,38,12,Austria
16 Nov 2002,Kazakhstan,29,16,Sri Lanka
18 Jan 1970,Thailand,11,42,Japan
04 Jul 2012,Madagascar,35,28,Morocco
29 Oct 1994,Hong Kong,80,26,Chinese Taipei
08 Nov 2008,Latvia,10,29,Netherlands
05 Sep 1936,New Zealand,11,6,Australia
22 May 1983,Italy,12,10,Soviet Union
03 Jul 1993,Kenya,7,42,Zimbabwe
05 Mar 1983,England,12,22,Scotland
06 Mar 1999,Tonga,37,6,Georgia
27 Aug 2003,Wales,54,8,Romania
