player,team,from,to,played,start,sub,pts,tries,conv,pens,drop,gfm,won,lost,draw
JM White,Eng/Lions,2000,2009,55,39,16,0,0,0,0,0,0,29,25
PV Balan,Rom,1998,2009,54,43,11,40,8,0,0,0,0,31,23
T Castaignede,Fra,1995,2007,54,49,5,252,18,42,21,5,0,37,16
PMN Clohessy,Ire,1993,2002,54,49,5,20,4,0,0,0,0,24,29
M Cuttitta,Italy,1987,1999,54,54,0,110,25,0,0,0,0,25,28
CA del Fava,Italy,2004,2011,54,36,18,5,1,0,0,0,0,13,40
T Dusautoir,Fra,2006,2012,54,53,1,30,6,0,0,0,0,32,21
C Fercu,Rom,2005,2012,54,53,1,120,24,0,0,0,0,36,16
C Festuccia,Italy,2003,2012,54,25,29,15,3,0,0,0,0,19,34
JD Graf,Can,1989,1999,54,51,3,89,9,7,9,1,0,29,25
JPR Heaslip,Ire/Lions,2006,2012,54,51,3,35,7,0,0,0,0,26,25
D Kacharava,Georg,2006,2012,54,43,11,65,13,0,0,0,0,36,17
JA Kronfeld,NZ,1995,2000,54,50,4,70,14,0,0,0,0,42,11
AH le Roux,SA,1994,2002,54,11,43,5,1,0,0,0,0,33,20
M Mascioletti,Italy,1977,1990,54,54,0,68,17,0,0,0,0,27,24
P Murinello,Port,1993,2007,54,42,12,10,2,0,0,0,0,24,28
G Nica,Rom,1964,1978,54,54,0,30,2,4,4,1,0,35,16
F Properzi-Curti,Italy,1990,2001,54,49,5,15,3,0,0,0,0,21,32
D Richards,Eng/Lions,1986,1996,54,52,2,24,6,0,0,0,0,38,15
J Thion,Fra,2003,2011,54,45,9,5,1,0,0,0,0,36,18
FA Vlaicu,Rom,2006,2012,54,37,17,269,4,60,41,2,0,29,23
D Young,Lions/Wales,1987,2001,54,50,4,4,1,0,0,0,0,28,25
TJ Bowe,Ire/Lions,2004,2012,53,53,0,120,24,0,0,0,0,27,23
AP Burnell,Lions/Scot,1989,1999,53,50,3,5,1,0,0,0,0,26,24
AS Healey,Eng/Lions,1997,2003,53,37,16,75,15,0,0,0,0,35,16
AR Henderson,Scot,2001,2008,53,41,12,40,8,0,0,0,0,17,36
DT Hodges,USA,1996,2004,53,48,5,20,4,0,0,0,0,17,36
I Klyuchnikov,Russ,2003,2012,53,48,5,49,5,6,4,0,0,25,26
N Mas,Fra,2003,2012,53,41,12,0,0,0,0,0,0,33,19
M Munteanu,Rom,1973,1988,53,53,0,8,2,0,0,0,0,35,15
G Pivetta,Italy,1979,1993,53,46,7,20,5,0,0,0,0,30,20
G Price,Lions/Wales,1975,1983,53,53,0,12,3,0,0,0,0,27,25
MN Rauluni,Fiji/PI,1996,2009,53,44,9,20,4,0,0,0,0,24,29
JM Renwick,Lions/Scot,1972,1984,53,52,1,67,8,4,5,4,0,17,33
FPL Steyn,SA,2006,2012,53,36,17,132,10,5,21,3,0,38,14
VM Tincu,Rom,2002,2012,53,49,4,70,14,0,0,0,0,26,25
PE Albacete,Arg,2003,2012,52,51,1,5,1,0,0,0,0,24,27
A Cunha,Port,1990,2005,52,42,10,30,6,0,0,0,0,29,23
CT Deans,Scot,1978,1987,52,52,0,8,2,0,0,0,0,21,26
A Domenech,Fra,1954,1963,52,52,0,24,8,0,0,0,0,32,16
CM Gal,Rom,2005,2012,52,38,14,17,3,1,0,0,0,27,24
MI Keane,Ire/Lions,1974,1984,52,52,0,4,1,0,0,0,0,17,31
JW Kyle,Ire/Lions,1947,1958,52,52,0,30,9,0,0,1,0,25,22
DG Lenihan,Ire,1981,1992,52,52,0,4,1,0,0,0,0,21,30
NAS Ligairi,Fiji/PI,2000,2010,52,44,8,80,16,0,0,0,0,25,27
BA Robinson,Aust,2006,2012,52,46,6,10,2,0,0,0,0,28,22
AG Stanger,Scot,1989,1998,52,51,1,106,24,0,0,0,0,22,29
M Taylor,Wales,1994,2005,52,49,3,60,12,0,0,0,0,24,27
JC van Niekerk,SA,2001,2010,52,34,18,50,10,0,0,0,0,28,24
A Voytov,Russ,2003,2012,52,46,6,15,3,0,0,0,0,20,30
G Armstrong,Scot,1988,1999,51,49,2,21,5,0,0,0,0,23,26
S Baikeinuku,Fiji/PI,2000,2011,51,45,6,258,4,44,49,1,0,21,29
H Bennett,Wales,2003,2012,51,22,29,0,0,0,0,0,0,25,25
KPP Bracken,Eng,1993,2003,51,38,13,15,3,0,0,0,0,40,9
VN Calafeteanu,Rom,2004,2012,51,21,30,161,8,20,26,1,0,27,22
I Constantin,Rom,1971,1985,51,49,2,100,4,6,23,1,0,33,15
QJ Cowan,NZ,2004,2011,51,33,18,35,7,0,0,0,0,44,7
TGR Davies,Lions/Wales,1966,1978,51,51,0,81,23,0,0,0,0,31,16
TGAL Flood,Eng,2006,2012,51,33,18,260,4,39,53,1,0,25,24
P Ion,Rom,2003,2012,51,31,20,5,1,0,0,0,0,22,28
DR James,Lions/Wales,1996,2007,51,43,8,80,16,0,0,0,0,24,26
JL Joinel,Fra,1977,1987,51,51,0,4,1,0,0,0,0,29,19
T Kikutani,Japan,2005,2012,51,44,7,125,25,0,0,0,0,29,21
SD Koyamaibole,Fiji/PI,2001,2011,51,40,11,15,3,0,0,0,0,21,29
Y Kushnarev,Russ,2005,2012,51,46,5,351,6,45,77,0,0,25,24
RJ Laidlaw,Lions/Scot,1980,1988,51,50,1,28,7,0,0,0,0,21,27
GM Longo Elia,Arg,1999,2007,51,49,2,25,5,0,0,0,0,24,27
EJA McKenzie,Aust,1990,1997,51,50,1,9,2,0,0,0,0,39,12
J McLauchlan,Lions/Scot,1969,1979,51,51,0,3,1,0,0,0,0,20,27
NJ Popplewell,Ire/Lions,1989,1998,51,49,2,13,3,0,0,0,0,16,34
J Prat,Fra,1945,1955,51,51,0,144,9,27,15,6,0,30,20
TC Randell,NZ,1997,2002,51,48,3,60,12,0,0,0,0,35,14
RJ Smith,Can,2003,2011,51,38,13,45,9,0,0,0,0,18,31
W Spanghero,Fra,1964,1973,51,51,0,14,4,0,0,0,0,25,20
PA van den Berg,SA,1999,2007,51,23,28,20,4,0,0,0,0,29,20
A Yanyushkin,Russ,2002,2012,51,30,21,94,7,7,15,0,0,20,29
D Aguirre,Urug,1995,2007,50,49,1,89,3,10,18,0,0,16,34
A Bona,Italy,1972,1981,50,50,0,4,1,0,0,0,0,23,24
AB Carmichael,Scot,1967,1978,50,49,1,3,1,0,0,0,0,19,31
M Celaya,Fra,1953,1961,50,50,0,18,6,0,0,0,0,30,15
I Criado Garachana,Spain,2002,2010,50,35,15,45,9,0,0,0,0,18,30
P Dintrans,Fra,1979,1990,50,50,0,12,3,0,0,0,0,27,20
PL Emerick,USA,2003,2012,50,46,4,80,16,0,0,0,0,19,31
JM Fernandez Lobbe,Arg,2004,2012,50,49,1,25,5,0,0,0,0,26,23
MA Foley,Aust,1995,2001,50,42,8,20,4,0,0,0,0,34,14
DT Giffin,Aust,1996,2003,50,43,7,0,0,0,0,0,0,35,15
JR Hutchinson,Can,1993,2000,50,43,7,40,8,0,0,0,0,23,27
G Kerr,Scot,2003,2008,50,34,16,5,1,0,0,0,0,15,35
WK Little,NZ,1990,1998,50,48,2,44,9,0,0,0,0,37,12
MH Loffreda,Arg/SthAm,1978,1994,50,50,0,57,11,3,2,0,0,29,18
R Mavrodin,Rom,1998,2009,50,36,14,10,2,0,0,0,0,26,24
O Milloud,Fra,2000,2007,50,28,22,5,1,0,0,0,0,34,15
MH Reggiardo,Arg,1996,2003,50,45,5,15,3,0,0,0,0,23,27
GL Solomie,Rom,1992,2001,50,49,1,65,13,0,0,0,0,18,32
PJ Spies,SA,2006,2012,50,48,2,35,7,0,0,0,0,33,16
RD Thorne,NZ,1999,2007,50,47,3,25,5,0,0,0,0,42,8
P Toderasc,Rom,2000,2009,50,25,25,40,8,0,0,0,0,26,24
F Velazco Querol,Spain,1997,2006,50,44,6,81,13,2,2,2,0,19,29
KDR Brown,Scot,2005,2011,49,31,18,20,4,0,0,0,0,21,27
LJM Cabannes,Fra,1990,1997,49,47,2,8,2,0,0,0,0,32,16
L Datunashvili,Georg,2004,2012,49,29,20,20,4,0,0,0,0,33,14
EA Evans,Can,1986,1998,49,47,2,14,3,0,0,0,0,30,19
A Fatakhov,Russ,2005,2012,49,37,12,5,1,0,0,0,0,21,26
KW Kennedy,Ire/Lions,1965,1975,49,49,0,3,1,0,0,0,0,25,17
RW Loe,NZ,1987,1995,49,46,3,25,6,0,0,0,0,37,10
A Mata Suarez,Spain,1998,2008,49,46,3,15,3,0,0,0,0,16,32
ERP Miller,Ire/Lions,1997,2005,49,28,21,30,6,0,0,0,0,29,19
NAA Murphy,Ire/Lions,1958,1969,49,49,0,18,6,0,0,0,0,20,27
EP Noriega,Arg/Aust,1991,2003,49,47,2,10,2,0,0,0,0,32,17
C Popescu,Rom,1997,2011,49,19,30,30,6,0,0,0,0,31,17
JV Pullin,Eng/Lions,1966,1976,49,48,1,3,1,0,0,0,0,15,28
JS Rauluni,Fiji,1995,2006,49,40,9,30,6,0,0,0,0,26,23
KS Schubert,USA,2000,2008,49,48,1,20,4,0,0,0,0,16,33
W Servat,Fra,2004,2012,49,37,12,10,2,0,0,0,0,31,16
F Tournaire,Fra,1995,2000,49,46,3,10,2,0,0,0,0,32,17
A Travkin,Russ,2001,2011,49,19,30,5,1,0,0,0,0,18,29
AD Trimble,Ire,2005,2012,49,37,12,55,11,0,0,0,0,24,23
J Veitayaki,Fiji,1994,2003,49,45,4,15,3,0,0,0,0,26,23
A Boniface,Fra,1954,1966,48,48,0,44,11,1,1,2,0,25,18
J Collins,NZ,2001,2007,48,42,6,25,5,0,0,0,0,42,6
MRG Giacheri,Italy,1992,2003,48,44,4,0,0,0,0,0,0,15,33
MMM Hercus,USA,2002,2009,48,45,3,465,9,90,76,4,0,19,29
AA Hogg,Scot,2004,2009,48,40,8,50,10,0,0,0,0,15,33
J Kaino,NZ,2006,2011,48,44,4,40,8,0,0,0,0,41,7
ES Katalau,Fiji,1995,2003,48,39,9,20,4,0,0,0,0,25,23
A Korobeynikov,Russ,2002,2010,48,33,15,5,1,0,0,0,0,22,24
M Kunda,Japan,1990,1999,48,45,3,5,1,0,0,0,0,20,28
T Miuchi,Japan,2002,2008,48,47,1,35,7,0,0,0,0,20,27
KA Morgan,Wales,1997,2007,48,44,4,60,12,0,0,0,0,27,20
DC Pinto,Port,2003,2010,48,26,22,110,2,17,22,0,0,20,26
J Queimado,Port,1984,1994,48,48,0,80,1,9,17,2,0,17,29
SW Sivivatu,NZ/PI,2004,2011,48,46,2,165,33,0,0,0,0,37,11
S Souto Vidal,Spain,1999,2011,48,40,8,15,3,0,0,0,0,17,30
AJ Tomes,Scot,1976,1987,48,47,1,12,3,0,0,0,0,17,27
VN Ursache,Rom,2004,2012,48,30,18,15,3,0,0,0,0,27,19
PS Wallace,Ire/Lions,1995,2002,48,38,10,25,5,0,0,0,0,21,26
PJ Wheeler,Eng/Lions,1975,1984,48,48,0,0,0,0,0,0,0,19,27
D Alexandru,Rom,1974,1990,47,45,2,110,3,4,22,8,0,32,13
VN Anitoni,Tonga/USA,1990,2000,47,45,2,130,26,0,0,0,0,14,33
L Armary,Fra,1987,1995,47,45,2,4,1,0,0,0,0,32,14
M Bollesan,Italy,1963,1975,47,47,0,24,7,0,0,0,0,19,25
LM Byrne,Lions/Wales,2005,2011,47,43,4,50,10,0,0,0,0,20,25
GJ Cooper,Lions/Wales,2001,2010,47,34,13,45,9,0,0,0,0,22,24
R Corrigan,Ire,1997,2006,47,40,7,0,0,0,0,0,0,27,20
H Dumitras,Rom,1984,1993,47,44,3,30,7,0,0,0,0,24,23
NJ Easter,Eng,2007,2011,47,46,1,25,5,0,0,0,0,26,20
P Feijoo Ugalde,Spain,2002,2011,47,35,12,70,14,0,0,0,0,21,25
BT Gavin,Aust,1988,1996,47,44,3,40,9,0,0,0,0,31,15
RD Grau,Arg,1993,2003,47,39,8,10,2,0,0,0,0,19,28
SD Gray,Can,1984,1997,47,45,2,26,6,0,0,0,0,25,22
N Grille,Urug,1996,2007,47,40,7,40,8,0,0,0,0,20,27
ER Januarie,SA,2005,2010,47,30,17,25,5,0,0,0,0,34,13
KJ Jones,Lions/Wales,1947,1957,47,47,0,57,19,0,0,0,0,28,16
MA Jones,Wales,2001,2009,47,46,1,65,13,0,0,0,0,22,23
JP Lux,Fra,1967,1975,47,47,0,42,12,0,0,0,0,22,19
T Masuho,Japan,1991,2001,47,46,1,147,29,1,1,0,0,20,27
EA Murray,Scot,2005,2012,47,42,5,10,2,0,0,0,0,21,25
C Poitrenaud,Fra,2001,2012,47,42,5,35,7,0,0,0,0,29,17
MP Regan,Eng/Lions,1995,2008,47,34,13,15,3,0,0,0,0,28,18
JH Roberts,Lions/Wales,2008,2012,47,45,2,25,5,0,0,0,0,23,24
PK Robertson,Italy,2004,2010,47,40,7,70,14,0,0,0,0,15,32
JT Small,SA,1992,1997,47,43,4,100,20,0,0,0,0,28,17
DMB Sole,Lions/Scot,1986,1992,47,47,0,12,3,0,0,0,0,24,21
JW Sole,Italy,2005,2011,47,37,10,15,3,0,0,0,0,11,35
L Troiani,Italy,1985,1995,47,47,0,294,2,57,57,0,0,23,24
BN Tune,Aust,1996,2006,47,42,5,120,24,0,0,0,0,30,16
BS Barnes,Aust,2007,2012,46,35,11,174,8,16,27,7,0,31,15
I Bucan,Rom,1976,1987,46,45,1,0,0,0,0,0,0,30,15
M Cecillon,Fra,1988,1995,46,43,3,38,9,0,0,0,0,31,14
PT Davies,Wales,1985,1995,46,45,1,21,5,0,0,0,0,22,23
TM Davies,Lions/Wales,1969,1976,46,46,0,7,2,0,0,0,0,31,9
BW du Plessis,SA,2007,2012,46,28,18,30,6,0,0,0,0,33,12
D Erbani,Fra,1981,1990,46,42,4,12,3,0,0,0,0,30,13
N Fernandez Miranda,Arg,1994,2007,46,34,12,30,6,0,0,0,0,33,13
GJ Fox,NZ,1985,1993,46,45,1,645,1,118,128,7,0,38,7
LL Ghiraldini,Italy,2006,2012,46,36,10,20,4,0,0,0,0,11,35
MJ Kiernan,Ire/Lions,1982,1991,46,45,1,308,6,40,62,6,0,18,27
P Lagisquet,Fra,1983,1991,46,45,1,80,20,0,0,0,0,27,17
SC McDowall,NZ,1985,1992,46,46,0,12,3,0,0,0,0,38,6
HF McLeod,Lions/Scot,1954,1962,46,46,0,0,0,0,0,0,0,16,27
JS Millar,Ire/Lions,1958,1970,46,46,0,0,0,0,0,0,0,14,27
E Ntamack,Fra,1994,2000,46,43,3,135,26,1,1,0,0,32,14
JPR Pietersen,SA,2006,2012,46,45,1,70,14,0,0,0,0,32,12
SV Raiwalui,Fiji/PI,1997,2006,46,44,2,20,4,0,0,0,0,26,20
E Reddan,Ire,2006,2012,46,21,25,10,2,0,0,0,0,18,26
TAK Rodber,Eng/Lions,1992,1999,46,38,8,25,5,0,0,0,0,35,11
JC Skrela,Fra,1971,1978,46,44,2,24,6,0,0,0,0,27,14
FA Sousa,Port,2000,2007,46,45,1,20,4,0,0,0,0,22,22
I Tawake,Fiji,1986,1999,46,38,8,25,4,0,2,0,0,16,29
WK Young,Aust,2000,2005,46,46,0,0,0,0,0,0,0,29,17
BE Alexander,Aust,2008,2012,45,32,13,20,4,0,0,0,0,29,15
JS Byrne,Ire/Lions,2001,2005,45,34,11,15,3,0,0,0,0,30,14
A Carpenter,Can,2005,2012,45,35,10,45,9,0,0,0,0,19,24
DF Cronin,Scot,1988,1998,45,44,1,23,5,0,0,0,0,20,23
V Didebulidze,Georg,1991,2007,45,31,14,25,5,0,0,0,0,27,17
WP Duggan,Ire/Lions,1975,1984,45,45,0,8,2,0,0,0,0,13,31
I Dumitras,Rom,2002,2012,45,38,7,69,11,4,2,0,0,23,20
MJ Dunning,Aust,2003,2009,45,20,25,0,0,0,0,0,0,28,17
CJ Hayman,NZ,2001,2007,45,37,8,10,2,0,0,0,0,36,8
DJ Lyle,USA,1994,2003,45,45,0,30,6,0,0,0,0,17,28
AJD Mauger,NZ,2001,2007,45,40,5,90,13,8,1,2,0,39,6
O Merle,Fra,1993,1997,45,44,1,30,6,0,0,0,0,31,13
Z Mtchedlishvili,Georg,1995,2007,45,33,12,20,4,0,0,0,0,25,19
JM Petrie,Scot,2000,2006,45,22,23,15,3,0,0,0,0,17,27
S Phelan,Arg,1997,2003,45,38,7,5,1,0,0,0,0,26,18
DW Pocock,Aust,2008,2012,45,36,9,20,4,0,0,0,0,27,17
J Pritchard,Can,2003,2012,45,44,1,445,13,79,74,0,0,21,22
KJ Read,NZ,2008,2012,45,39,6,35,7,0,0,0,0,38,6
MS Rogers,Aust,2002,2006,45,26,19,163,14,27,13,0,0,27,17
G Rossi,Italy,1981,1991,45,43,2,0,0,0,0,0,0,17,25
G Zanon,Italy,1981,1991,45,43,2,36,9,0,0,0,0,22,21
RE Alvarez Kairelis,Arg,1998,2009,44,34,10,15,3,0,0,0,0,30,14
TW Billups,USA,1993,1999,44,44,0,10,2,0,0,0,0,14,30
R Cordeiro,Port,2002,2007,44,35,9,10,2,0,0,0,0,21,21
N Durao,Port,1983,1996,44,44,0,4,1,0,0,0,0,19,24
M Gorgodze,Georg,2003,2012,44,39,5,100,20,0,0,0,0,29,12
V Grachev,Russ,1993,2011,44,42,2,70,14,0,0,0,0,15,27
R Kearney,Ire/Lions,2007,2012,44,40,4,42,8,1,0,0,0,19,23
AD Kellock,Scot,2004,2012,44,28,16,5,1,0,0,0,0,20,23
JM Leguizamon,Arg,2005,2012,44,35,9,35,7,0,0,0,0,24,20
DJ Lyons,Aust,2000,2007,44,32,12,20,4,0,0,0,0,31,13
AF McHarg,Scot,1968,1979,44,44,0,8,2,0,0,0,0,17,26
RM Madero,Arg/SthAm,1978,1990,44,41,3,44,9,1,0,2,0,20,20
IG Milne,Scot,1979,1990,44,44,0,0,0,0,0,0,0,19,21
A Moscardi,Italy,1993,2002,44,41,3,30,6,0,0,0,0,10,34
A Neary,Eng/Lions,1971,1980,44,43,1,19,5,0,0,0,0,15,26
KW Robertson,Scot,1978,1989,44,43,1,41,8,0,0,3,0,14,25
J Severino Somoza,Port,2006,2012,44,35,9,5,1,0,0,0,0,18,24
GJ Smith,Fiji,1995,2003,44,44,0,5,1,0,0,0,0,24,20
MJH Stevens,Eng,2004,2012,44,20,24,0,0,0,0,0,0,24,20
J Thiel,Can,1998,2008,44,36,8,20,4,0,0,0,0,14,28
GR Williams,Wales,2000,2005,44,35,9,90,18,0,0,0,0,21,22
BB Clarke,Eng/Lions,1992,1999,43,39,4,15,3,0,0,0,0,27,16
TS Clever,USA,2003,2012,43,42,1,55,11,0,0,0,0,14,29
J Dalton,SA,1994,2002,43,40,3,25,5,0,0,0,0,35,8
BAF Douglas,Scot,2002,2006,43,33,10,5,1,0,0,0,0,15,28
V Gresev,Russ,2006,2012,43,37,6,35,7,0,0,0,0,17,25
MR Hall,Lions/Wales,1988,1995,43,42,1,33,7,0,0,0,0,16,27
JAW Haskell,Eng,2007,2012,43,32,11,20,4,0,0,0,0,22,19
T Lacroix,Fra,1989,1997,43,39,4,367,6,32,89,2,0,29,13
RJ McLoughlin,Ire/Lions,1962,1975,43,43,0,7,2,0,0,0,0,18,18
M Marchetto,Italy,1972,1981,43,39,4,84,21,0,0,0,0,19,19
T Matsuda,Japan,1992,2003,43,40,3,70,14,0,0,0,0,20,23
LA Mears,Eng/Lions,2005,2012,43,17,26,5,1,0,0,0,0,17,25
O Palepoi,Samoa,1998,2005,43,30,13,10,2,0,0,0,0,24,19
M Parra,Fra,2008,2012,43,28,15,274,2,36,63,1,0,27,15
P Riordan,Can,2003,2011,43,35,8,20,4,0,0,0,0,20,21
EE Rodriguez,Arg/Aust/SthAm,1979,1987,43,41,2,0,0,0,0,0,0,25,16
PWG Rossouw,SA,1997,2003,43,39,4,105,21,0,0,0,0,30,13
JY Rutherford,Lions/Scot,1979,1987,43,43,0,68,8,0,0,12,0,18,20
Y Sakuraba,Japan,1986,1999,43,38,5,5,1,0,0,0,0,17,26
E Stoica,Rom,1973,1982,43,42,1,16,4,0,0,0,0,29,12
NS Tialata,NZ,2005,2010,43,24,19,10,2,0,0,0,0,38,5
M Vannier,Fra,1953,1961,43,43,0,180,1,45,21,8,0,28,12
D Zarzosa Pena,Spain,1998,2009,43,20,23,15,3,0,0,0,0,16,25
M Babaev,Russ,2006,2012,42,38,4,15,3,0,0,0,0,19,22
DIE Bebb,Lions/Wales,1959,1967,42,42,0,36,12,0,0,0,0,15,23
N Brignoni,Urug,1998,2010,42,35,7,30,6,0,0,0,0,14,27
BJ Cannon,Aust,2001,2006,42,25,17,10,2,0,0,0,0,25,16
E Champ,Fra,1985,1991,42,42,0,12,3,0,0,0,0,30,11
D Dallan,Italy,1999,2007,42,41,1,35,7,0,0,0,0,11,31
K Dalzell,USA,1996,2003,42,37,5,109,8,9,17,0,0,15,27
RAR Doviverata,Fiji/PI,1999,2007,42,33,9,25,5,0,0,0,0,22,20
R Favaro,Italy,1988,1996,42,41,1,5,1,0,0,0,0,18,24
L Francescato,Italy,1972,1982,42,42,0,24,6,0,0,0,0,15,25
JP Garuet-Lempirou,Fra,1983,1990,42,41,1,0,0,0,0,0,0,24,14
PR Griffen,Italy,2004,2009,42,33,9,13,1,1,1,1,0,13,28
DM Hartley,Eng,2008,2012,42,27,15,5,1,0,0,0,0,23,17
DIW Hilton,Scot,1995,2002,42,29,13,5,1,0,0,0,0,19,22
M Innocenti,Italy,1981,1988,42,41,1,8,2,0,0,0,0,19,21
AD James,SA,2001,2011,42,35,7,154,3,26,28,1,0,23,18
PG Johnson,Aust,1959,1971,42,42,0,3,1,0,0,0,0,13,27
DAR Jones,Wales,2002,2009,42,33,9,10,2,0,0,0,0,19,23
GA Llanes,Arg,1990,2000,42,41,1,5,1,0,0,0,0,13,28
VD Maftei,Rom,1995,2006,42,40,2,44,7,3,0,1,0,21,21
KJ Meeuws,NZ,1998,2004,42,30,12,50,10,0,0,0,0,31,10
BV Meredith,Lions/Wales,1954,1962,42,42,0,12,4,0,0,0,0,22,16
P Ondarts,Fra,1986,1991,42,41,1,4,1,0,0,0,0,29,12
C Orlandi,Italy,1992,2000,42,40,2,20,4,0,0,0,0,18,23
MJ Owen,Lions/Wales,2002,2007,42,33,9,10,2,0,0,0,0,19,21
WL Palu,Aust,2006,2012,42,35,7,5,1,0,0,0,0,25,14
P Pape,Fra,2004,2012,42,35,7,15,3,0,0,0,0,24,16
BM Pinto,Port,1979,1989,42,42,0,0,0,0,0,0,0,18,22
JB Poux,Fra,2001,2012,42,23,19,15,3,0,0,0,0,25,16
I Rawaqa,Fiji/PI,2002,2011,42,35,7,15,3,0,0,0,0,18,23
JLL Rodrigues,Port,1982,1996,42,41,1,0,0,0,0,0,0,17,23
MM Schwalger,PI/Samoa,2000,2011,42,35,7,20,4,0,0,0,0,18,24
AJ Sheridan,Eng/Lions,2004,2011,42,39,3,0,0,0,0,0,0,25,17
RA Sidoli,Wales,2002,2007,42,34,8,10,2,0,0,0,0,17,24
RB Skinstad,SA,1997,2007,42,27,15,55,11,0,0,0,0,29,12
GV Stephenson,Ire,1920,1930,42,42,0,89,14,13,7,0,0,20,20
H Tanuma,Japan,1996,2003,42,31,11,10,2,0,0,0,0,16,26
GH Teichmann,SA,1995,1999,42,42,0,30,6,0,0,0,0,29,13
F Trinh-Duc,Fra,2008,2012,42,31,11,70,9,2,1,6,0,24,17
S Trishin,Russ,2005,2012,42,34,8,25,5,0,0,0,0,21,19
VL Tuigamala,NZ/Samoa,1991,2001,42,39,3,36,8,0,0,0,0,27,15
B Udessiani,Georg,2001,2011,42,36,6,40,8,0,0,0,0,29,11
JS Uva,Port,2000,2009,42,29,13,15,3,0,0,0,0,23,18
DB White,Lions/Scot,1982,1992,42,42,0,44,11,0,0,0,0,22,18
H Agulla,Arg,2005,2012,41,36,5,20,4,0,0,0,0,19,21
D Auradou,Fra,1999,2004,41,20,21,0,0,0,0,0,0,24,17
WB Beaumont,Eng/Lions,1975,1982,41,40,1,0,0,0,0,0,0,16,22
P Bernat-Salles,Fra,1992,2001,41,38,3,130,26,0,0,0,0,25,15
GF Camardon,Arg,1990,2002,41,38,3,49,10,0,0,0,0,21,20
DM Cash,Arg/SthAm,1984,1992,41,41,0,12,3,0,0,0,0,14,25
S Ciorascu,Rom,1988,1999,41,41,0,8,2,0,0,0,0,17,24
A Colella,Italy,1983,1990,41,41,0,8,2,0,0,0,0,19,21
KD Crossan,Ire,1982,1992,41,41,0,48,12,0,0,0,0,17,23
AJ Daly,Aust,1989,1995,41,41,0,17,4,0,0,0,0,31,10
K Endo,Japan,2004,2011,41,40,1,90,18,0,0,0,0,19,20
A Fedrigo,Italy,1972,1979,41,41,0,8,2,0,0,0,0,17,21
JP Flannery,Ire,2005,2011,41,25,16,15,3,0,0,0,0,23,17
OT Franks,NZ,2009,2012,41,34,7,0,0,0,0,0,0,35,5
MJ Galwey,Ire,1991,2002,41,36,5,15,3,0,0,0,0,18,20
A Garbuzov,Russ,2005,2012,41,29,12,25,5,0,0,0,0,19,21
SW Genia,Aust,2009,2012,41,36,5,35,7,0,0,0,0,20,20
AM Haden,NZ,1977,1985,41,41,0,8,2,0,0,0,0,31,9
NJ Henderson,Ire/Lions,1949,1959,41,41,0,54,3,0,14,1,0,18,19
T Kitagawa,Japan,2005,2011,41,34,7,10,2,0,0,0,0,23,17
TA Lawton,Aust,1983,1989,41,40,1,16,4,0,0,0,0,24,14
EW Lewis,Wales,1991,1996,41,41,0,15,3,0,0,0,0,19,21
AR Miller,Aust,1952,1967,41,41,0,6,2,0,0,0,0,9,30
P Mitu,Rom,1996,2009,41,36,5,331,14,54,51,0,0,26,15
T Mtawarira,SA,2008,2012,41,36,5,10,2,0,0,0,0,27,12
WA Mulcahy,Ire/Lions,1958,1965,41,41,0,0,0,0,0,0,0,12,25
W Murata,Japan,1991,2005,41,33,8,84,5,13,11,0,0,15,26
D Neaga,Rom,1988,1996,41,40,1,19,4,0,0,0,0,22,19
V Ofahengaue,Aust,1990,1998,41,29,12,51,11,0,0,0,0,30,10
TP Palmer,Eng,2001,2012,41,27,14,0,0,0,0,0,0,23,17
ST Polota-Nau,Aust,2005,2012,41,17,24,10,2,0,0,0,0,26,13
M Steyn,SA,2009,2012,41,37,4,486,7,59,103,8,0,23,16
R Urushadze,Georg,1997,2009,41,31,10,25,5,0,0,0,0,24,15
EB Vunipola,Tonga,1990,2005,41,40,1,50,8,2,2,0,0,15,26
D Williams,Lions/Wales,1963,1971,41,41,0,3,1,0,0,0,0,21,15
JI Alzueta,Urug,1999,2007,40,35,5,0,0,0,0,0,0,14,26
MT Bradley,Ire,1984,1995,40,40,0,21,5,0,0,0,0,15,23
EN Branca,Arg/SthAm,1976,1990,40,40,0,20,5,0,0,0,0,19,17
J Canosa Schack,Spain,2003,2011,40,36,4,20,4,0,0,0,0,18,21
C Cojocariu,Rom,1990,1996,40,38,2,8,2,0,0,0,0,14,26
SAG Cutler,Aust,1982,1991,40,39,1,16,4,0,0,0,0,24,14
C Darrouy,Fra,1957,1967,40,40,0,69,23,0,0,0,0,22,12
JN du Plessis,SA,2007,2012,40,31,9,5,1,0,0,0,0,26,11
JV Dupuy,Fra,1956,1964,40,40,0,57,19,0,0,0,0,22,12
LM Fa'atau,PI/Samoa,2000,2007,40,36,4,75,15,0,0,0,0,19,21
I Giorgadze,Georg,2001,2011,40,35,5,16,2,0,0,2,0,23,15
F Haget,Fra,1974,1987,40,40,0,4,1,0,0,0,0,24,13
S Hasegawa,Japan,1997,2003,40,34,6,5,1,0,0,0,0,14,26
K Hirose,Japan,1994,2005,40,34,6,422,5,77,79,2,0,18,22
RP Hola,PI/Tonga,1998,2009,40,39,1,322,11,69,40,3,0,13,27
